OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPriceINR,DiscountRate,SalesINR,ProfitINR,City,State,Channel,PaymentMethod
O30646,2024-04-01,C2349,P1024,Mouse Wireless,General,1,22771,0.0,22771,6067,Karur,Tamil Nadu,Website,Credit Card
O30647,2024-07-10,C2286,P1008,Backpack 25L,General,1,42606,0.0,42606,16355,Vellore,Tamil Nadu,Mobile App,Wallet
O30648,2025-04-16,C2426,P1009,Fitness Band,General,1,21672,0.0,21672,4066,Coimbatore,Tamil Nadu,Website,Debit Card
O30649,2023-01-21,C2223,P1016,Sunglasses UV,General,2,36778,0.0,73556,35046,Kanchipuram,Tamil Nadu,Website,Debit Card
O30650,2024-05-29,C2254,P1017,Mobile Cover,General,2,40581,0.0,81162,19493,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O30651,2024-10-01,C2098,P1023,Bluetooth Keyboard,General,1,2007,0.15,1705,665,Tirunelveli,Tamil Nadu,Mobile App,UPI
O30652,2025-03-23,C2141,P1021,Office Chair,General,2,40438,0.0,80876,31347,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O30653,2025-05-18,C2100,P1027,Yoga Mat,General,1,35779,0.1,32201,16076,Erode,Tamil Nadu,Marketplace,Debit Card
O30654,2024-12-18,C2347,P1002,Women's Kurta,General,1,5580,0.0,5580,2357,Ramanathapuram,Tamil Nadu,Website,Debit Card
O30655,2023-11-01,C2370,P1009,Fitness Band,General,3,21672,0.0,65016,13995,Erode,Tamil Nadu,Marketplace,Debit Card
O30656,2024-01-12,C2456,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,3641,Chennai,Tamil Nadu,Mobile App,UPI
O30657,2024-07-01,C2074,P1029,USB-C Cable,General,2,27263,0.15,46347,11316,Karur,Tamil Nadu,Website,Debit Card
O30658,2023-11-08,C2289,P1022,Desk Lamp,General,1,42456,0.1,38210,18634,Dindigul,Tamil Nadu,Marketplace,UPI
O30659,2023-04-21,C2442,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,14927,Ramanathapuram,Tamil Nadu,Mobile App,Credit Card
O30660,2025-03-22,C2455,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3477,Coimbatore,Tamil Nadu,Mobile App,Wallet
O30661,2024-08-18,C2337,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4694,Tiruchirappalli,Tamil Nadu,Website,Wallet
O30662,2023-08-26,C2272,P1017,Mobile Cover,General,1,40581,0.05,38551,9188,Ramanathapuram,Tamil Nadu,Marketplace,UPI
O30663,2025-05-20,C2135,P1029,USB-C Cable,General,1,27263,0.0,27263,6814,Chennai,Tamil Nadu,Marketplace,Wallet
O30664,2024-11-13,C2397,P1017,Mobile Cover,General,1,40581,0.0,40581,9466,Kanchipuram,Tamil Nadu,Website,Wallet
O30665,2025-10-17,C2144,P1002,Women's Kurta,General,1,5580,0.1,5022,1660,Vellore,Tamil Nadu,Mobile App,COD
O30666,2023-05-03,C2085,P1030,Smart Light Bulb,General,1,34154,0.0,34154,15546,Ramanathapuram,Tamil Nadu,Website,Wallet
O30667,2024-04-12,C2356,P1027,Yoga Mat,General,2,35779,0.0,71558,23474,Coimbatore,Tamil Nadu,Mobile App,Wallet
O30668,2023-08-12,C2096,P1016,Sunglasses UV,General,1,36778,0.0,36778,17328,Coimbatore,Tamil Nadu,Marketplace,COD
O30669,2023-03-04,C2411,P1006,Bluetooth Speaker,General,1,45274,0.1,40746,9045,Chennai,Tamil Nadu,Mobile App,UPI
O30670,2025-08-21,C2458,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2473,Salem,Tamil Nadu,Website,Debit Card
O30671,2023-10-20,C2255,P1023,Bluetooth Keyboard,General,2,2007,0.0,4014,1589,Madurai,Tamil Nadu,Mobile App,Credit Card
O30672,2024-11-01,C2419,P1006,Bluetooth Speaker,General,1,45274,0.1,40746,6614,Chennai,Tamil Nadu,Website,Debit Card
O30673,2025-08-19,C2160,P1027,Yoga Mat,General,2,35779,0.0,71558,32335,Tirunelveli,Tamil Nadu,Mobile App,UPI
O30674,2023-09-16,C2251,P1008,Backpack 25L,General,1,42606,0.0,42606,21160,Madurai,Tamil Nadu,Website,Debit Card
O30675,2024-04-21,C2177,P1016,Sunglasses UV,General,1,36778,0.1,33100,12629,Madurai,Tamil Nadu,Website,UPI
O30676,2025-07-15,C2100,P1022,Desk Lamp,General,1,42456,0.0,42456,18999,Erode,Tamil Nadu,Mobile App,Wallet
O30677,2025-11-06,C2486,P1030,Smart Light Bulb,General,1,34154,0.0,34154,17114,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O30678,2024-01-08,C2342,P1017,Mobile Cover,General,2,40581,0.05,77103,25441,Karur,Tamil Nadu,Website,Wallet
O30679,2025-08-20,C2252,P1025,Car Mobile Holder,General,2,18901,0.15,32131,8615,Tirunelveli,Tamil Nadu,Mobile App,COD
O30680,2024-04-22,C2285,P1024,Mouse Wireless,General,1,22771,0.0,22771,5387,Salem,Tamil Nadu,Mobile App,Credit Card
O30681,2023-06-28,C2463,P1002,Women's Kurta,General,1,5580,0.05,5301,1970,Kanchipuram,Tamil Nadu,Website,Debit Card
O30682,2025-07-01,C2372,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,7356,Kanchipuram,Tamil Nadu,Mobile App,Credit Card
O30683,2023-03-09,C2155,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2921,Tiruchirappalli,Tamil Nadu,Website,Debit Card
O30684,2025-03-03,C2341,P1007,"Laptop 14""",General,1,34499,0.0,34499,11459,Tirunelveli,Tamil Nadu,Mobile App,Debit Card
O30685,2023-07-22,C2446,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,4008,Madurai,Tamil Nadu,Mobile App,Debit Card
O30686,2023-11-12,C2146,P1008,Backpack 25L,General,1,42606,0.0,42606,15171,Vellore,Tamil Nadu,Mobile App,Wallet
O30687,2024-09-30,C2341,P1002,Women's Kurta,General,1,5580,0.15,4743,2078,Tirunelveli,Tamil Nadu,Mobile App,Credit Card
O30688,2025-08-24,C2193,P1012,Air Fryer 3.5L,General,2,40718,0.0,81436,25430,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O30689,2023-09-07,C2010,P1012,Air Fryer 3.5L,General,1,40718,0.15,34610,11229,Tirunelveli,Tamil Nadu,Marketplace,COD
O30690,2023-04-26,C2123,P1028,Gaming Headset,General,1,21857,0.0,21857,6878,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O30691,2024-12-02,C2385,P1017,Mobile Cover,General,2,40581,0.0,81162,17753,Karur,Tamil Nadu,Mobile App,Debit Card
O30692,2024-10-17,C2473,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7104,Thoothukudi,Tamil Nadu,Marketplace,Wallet
O30693,2024-09-16,C2439,P1019,Home Heater,General,1,58187,0.0,58187,20143,Dindigul,Tamil Nadu,Marketplace,Wallet
O30694,2025-10-24,C2266,P1007,"Laptop 14""",General,1,34499,0.0,34499,11987,Vellore,Tamil Nadu,Website,Wallet
O30695,2025-08-21,C2293,P1019,Home Heater,General,1,58187,0.0,58187,19535,Madurai,Tamil Nadu,Mobile App,UPI
O30696,2024-07-11,C2481,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3720,Madurai,Tamil Nadu,Mobile App,Debit Card
O30697,2024-03-20,C2455,P1011,Kitchen Mixer Grinder,General,1,28645,0.15,24348,9038,Coimbatore,Tamil Nadu,Marketplace,Wallet
O30698,2024-05-14,C2171,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,12256,Salem,Tamil Nadu,Marketplace,Wallet
O30699,2024-12-01,C2087,P1029,USB-C Cable,General,2,27263,0.0,54526,13040,Madurai,Tamil Nadu,Mobile App,UPI
O30700,2024-04-13,C2383,P1016,Sunglasses UV,General,2,36778,0.0,73556,30092,Erode,Tamil Nadu,Website,COD
O30701,2025-06-19,C2389,P1007,"Laptop 14""",General,1,34499,0.0,34499,9135,Madurai,Tamil Nadu,Marketplace,UPI
O30702,2023-02-08,C2320,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,12293,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O30703,2024-08-12,C2418,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4169,Vellore,Tamil Nadu,Website,UPI
O30704,2025-09-13,C2015,P1007,"Laptop 14""",General,1,34499,0.0,34499,8897,Erode,Tamil Nadu,Mobile App,Wallet
O30705,2023-04-14,C2351,P1019,Home Heater,General,1,58187,0.0,58187,28495,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O30706,2023-05-17,C2039,P1024,Mouse Wireless,General,1,22771,0.0,22771,6135,Thoothukudi,Tamil Nadu,Website,Credit Card
O30707,2025-11-26,C2206,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,3448,Kanchipuram,Tamil Nadu,Marketplace,Debit Card
O30708,2025-08-09,C2008,P1009,Fitness Band,General,2,21672,0.05,41176,8472,Erode,Tamil Nadu,Mobile App,UPI
O30709,2024-04-17,C2231,P1010,"LED Smart TV 43""",General,1,11741,0.05,11153,3672,Chennai,Tamil Nadu,Marketplace,Wallet
O30710,2023-04-05,C2103,P1021,Office Chair,General,1,40438,0.0,40438,13348,Tiruchirappalli,Tamil Nadu,Mobile App,COD
O30711,2023-02-22,C2337,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3062,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O30712,2024-02-06,C2350,P1005,Wireless Earbuds,General,2,44929,0.0,89858,43604,Coimbatore,Tamil Nadu,Mobile App,UPI
O30713,2024-03-02,C2392,P1029,USB-C Cable,General,1,27263,0.0,27263,6567,Karur,Tamil Nadu,Website,Debit Card
O30714,2023-03-01,C2487,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2364,Erode,Tamil Nadu,Mobile App,Wallet
O30715,2025-06-17,C2289,P1008,Backpack 25L,General,1,42606,0.0,42606,14999,Dindigul,Tamil Nadu,Marketplace,Credit Card
O30716,2025-05-23,C2479,P1016,Sunglasses UV,General,1,36778,0.1,33100,12893,Dindigul,Tamil Nadu,Website,Wallet
O30717,2025-04-30,C2294,P1002,Women's Kurta,General,1,5580,0.0,5580,2318,Tirunelveli,Tamil Nadu,Mobile App,UPI
O30718,2024-10-24,C2240,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3983,Nagercoil,Tamil Nadu,Marketplace,Wallet
O30719,2023-07-20,C2076,P1013,Ceramic Dinner Set,General,1,13748,0.05,13060,3204,Ramanathapuram,Tamil Nadu,Website,UPI
O30720,2023-05-25,C2359,P1022,Desk Lamp,General,2,42456,0.0,84912,35181,Tirunelveli,Tamil Nadu,Marketplace,COD
O30721,2024-01-24,C2441,P1005,Wireless Earbuds,General,1,44929,0.1,40436,21932,Vellore,Tamil Nadu,Website,Credit Card
O30722,2025-07-10,C2354,P1024,Mouse Wireless,General,1,22771,0.05,21632,6335,Kanchipuram,Tamil Nadu,Website,COD
O30723,2024-07-23,C2407,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,848,Thoothukudi,Tamil Nadu,Mobile App,UPI
O30724,2025-05-14,C2191,P1022,Desk Lamp,General,1,42456,0.05,40333,14955,Tiruchirappalli,Tamil Nadu,Mobile App,UPI
O30725,2024-05-27,C2302,P1019,Home Heater,General,1,58187,0.0,58187,28463,Ramanathapuram,Tamil Nadu,Mobile App,COD
O30726,2025-10-12,C2436,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,12130,Karur,Tamil Nadu,Website,Credit Card
O30727,2025-02-03,C2080,P1021,Office Chair,General,1,40438,0.05,38416,14222,Nagercoil,Tamil Nadu,Mobile App,Wallet
O30728,2024-02-17,C2415,P1010,"LED Smart TV 43""",General,2,11741,0.0,23482,10380,Tiruchirappalli,Tamil Nadu,Marketplace,UPI
O30729,2024-01-28,C2369,P1029,USB-C Cable,General,1,27263,0.1,24536,6528,Tirunelveli,Tamil Nadu,Marketplace,Credit Card
O30730,2025-10-31,C2278,P1024,Mouse Wireless,General,1,22771,0.0,22771,6173,Madurai,Tamil Nadu,Website,Credit Card
O30731,2024-04-11,C2421,P1029,USB-C Cable,General,1,27263,0.0,27263,5637,Erode,Tamil Nadu,Website,COD
O30732,2023-06-10,C2152,P1022,Desk Lamp,General,3,42456,0.1,114631,40324,Thoothukudi,Tamil Nadu,Marketplace,Wallet
O30733,2024-04-21,C2408,P1015,Wrist Watch,General,2,2573,0.0,5146,1801,Coimbatore,Tamil Nadu,Mobile App,Credit Card
O30734,2024-01-06,C2376,P1030,Smart Light Bulb,General,1,34154,0.1,30738,16740,Chennai,Tamil Nadu,Marketplace,UPI
O30735,2023-04-09,C2042,P1002,Women's Kurta,General,1,5580,0.0,5580,2224,Madurai,Tamil Nadu,Website,Debit Card
O30736,2023-08-28,C2083,P1017,Mobile Cover,General,1,40581,0.0,40581,12059,Chennai,Tamil Nadu,Marketplace,Credit Card
O30737,2023-05-14,C2395,P1002,Women's Kurta,General,1,5580,0.0,5580,1819,Erode,Tamil Nadu,Website,Credit Card
O30738,2023-03-08,C2167,P1005,Wireless Earbuds,General,1,44929,0.0,44929,16848,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O30739,2024-11-29,C2464,P1002,Women's Kurta,General,1,5580,0.0,5580,2261,Karur,Tamil Nadu,Website,Credit Card
O30740,2024-08-30,C2434,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,6964,Madurai,Tamil Nadu,Marketplace,Debit Card
O30741,2024-10-27,C2328,P1017,Mobile Cover,General,2,40581,0.0,81162,23150,Karur,Tamil Nadu,Mobile App,Wallet
O30742,2023-11-10,C2314,P1028,Gaming Headset,General,1,21857,0.0,21857,7171,Coimbatore,Tamil Nadu,Marketplace,UPI
O30743,2025-01-27,C2276,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,8376,Ramanathapuram,Tamil Nadu,Mobile App,Credit Card
O30744,2025-04-01,C2061,P1008,Backpack 25L,General,2,42606,0.0,85212,40438,Dindigul,Tamil Nadu,Mobile App,COD
O30745,2025-08-24,C2412,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,9249,Vellore,Tamil Nadu,Website,Debit Card
O30746,2023-04-15,C2319,P1028,Gaming Headset,General,2,21857,0.0,43714,13551,Chennai,Tamil Nadu,Marketplace,Debit Card
O30747,2025-05-17,C2019,P1007,"Laptop 14""",General,1,34499,0.0,34499,11771,Erode,Tamil Nadu,Website,Debit Card
O30748,2025-09-21,C2380,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,3705,Tirunelveli,Tamil Nadu,Marketplace,COD
O30749,2025-07-11,C2298,P1002,Women's Kurta,General,1,5580,0.0,5580,2348,Nagercoil,Tamil Nadu,Mobile App,COD
O30750,2024-06-15,C2271,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3604,Erode,Tamil Nadu,Marketplace,UPI
O30751,2024-07-20,C2041,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9602,Salem,Tamil Nadu,Website,UPI
O30752,2025-10-07,C2107,P1001,Men's Cotton T-Shirt,General,1,16338,0.05,15521,2792,Coimbatore,Tamil Nadu,Mobile App,UPI
O30753,2024-10-09,C2058,P1019,Home Heater,General,1,58187,0.0,58187,25298,Vellore,Tamil Nadu,Website,Wallet
O30754,2024-03-27,C2031,P1014,Makeup Kit,General,1,44484,0.05,42259,13670,Chennai,Tamil Nadu,Mobile App,Debit Card
O30755,2025-04-13,C2496,P1009,Fitness Band,General,3,21672,0.0,65016,10029,Salem,Tamil Nadu,Website,Debit Card
O30756,2023-05-23,C2096,P1028,Gaming Headset,General,1,21857,0.0,21857,7546,Coimbatore,Tamil Nadu,Website,Wallet
O30757,2023-12-29,C2061,P1008,Backpack 25L,General,1,42606,0.0,42606,17251,Dindigul,Tamil Nadu,Website,Credit Card
O30758,2025-07-12,C2244,P1024,Mouse Wireless,General,2,22771,0.0,45542,12973,Coimbatore,Tamil Nadu,Website,Debit Card
O30759,2023-04-18,C2003,P1025,Car Mobile Holder,General,3,18901,0.0,56703,12859,Tiruchirappalli,Tamil Nadu,Mobile App,Wallet
O30760,2025-07-17,C2278,P1008,Backpack 25L,General,1,42606,0.1,38345,19507,Madurai,Tamil Nadu,Website,COD
O30761,2024-12-24,C2331,P1007,"Laptop 14""",General,1,34499,0.0,34499,11346,Dindigul,Tamil Nadu,Marketplace,COD
O30762,2023-06-19,C2200,P1007,"Laptop 14""",General,1,34499,0.0,34499,10026,Chennai,Tamil Nadu,Marketplace,Wallet
O30763,2024-08-12,C2473,P1025,Car Mobile Holder,General,1,18901,0.0,18901,4836,Thoothukudi,Tamil Nadu,Mobile App,Wallet
O30764,2025-12-08,C2132,P1016,Sunglasses UV,General,2,36778,0.0,73556,28208,Salem,Tamil Nadu,Marketplace,Wallet
O30765,2023-01-06,C2435,P1027,Yoga Mat,General,1,35779,0.0,35779,12111,Dindigul,Tamil Nadu,Website,Credit Card
O30766,2024-09-28,C2299,P1016,Sunglasses UV,General,1,36778,0.15,31261,14240,Ramanathapuram,Tamil Nadu,Mobile App,UPI
O30767,2023-11-28,C2114,P1030,Smart Light Bulb,General,1,34154,0.0,34154,13186,Salem,Tamil Nadu,Mobile App,Credit Card
O30768,2025-01-07,C2159,P1013,Ceramic Dinner Set,General,1,13748,0.1,12373,2966,Chennai,Tamil Nadu,Mobile App,UPI
O30769,2025-04-18,C2092,P1026,Water Bottle Stainless,General,1,19302,0.15,16406,3438,Salem,Tamil Nadu,Mobile App,Wallet
O30770,2025-10-22,C2356,P1024,Mouse Wireless,General,1,22771,0.0,22771,6369,Coimbatore,Tamil Nadu,Website,UPI
O30771,2025-07-23,C2308,P1009,Fitness Band,General,1,21672,0.0,21672,4125,Coimbatore,Tamil Nadu,Website,UPI
O30772,2023-03-29,C2172,P1010,"LED Smart TV 43""",General,1,11741,0.05,11153,4451,Ramanathapuram,Tamil Nadu,Website,Credit Card
O30773,2024-02-16,C2188,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2730,Kanchipuram,Tamil Nadu,Marketplace,Debit Card
O30774,2024-12-19,C2446,P1016,Sunglasses UV,General,1,36778,0.05,34939,16513,Madurai,Tamil Nadu,Mobile App,Credit Card
O30775,2025-03-17,C2032,P1021,Office Chair,General,1,40438,0.05,38416,18307,Karur,Tamil Nadu,Mobile App,Debit Card
O30776,2025-12-17,C2092,P1018,Power Bank 10000mAh,General,1,47180,0.1,42462,13508,Salem,Tamil Nadu,Marketplace,Wallet
O30777,2024-03-29,C2351,P1016,Sunglasses UV,General,2,36778,0.0,73556,33433,Tirunelveli,Tamil Nadu,Marketplace,COD
O30778,2025-04-18,C2460,P1023,Bluetooth Keyboard,General,2,2007,0.0,4014,1215,Tirunelveli,Tamil Nadu,Website,Debit Card
O30779,2023-01-06,C2308,P1029,USB-C Cable,General,1,27263,0.1,24536,5870,Coimbatore,Tamil Nadu,Website,Credit Card
O30780,2025-05-09,C2380,P1028,Gaming Headset,General,1,21857,0.0,21857,6641,Tirunelveli,Tamil Nadu,Mobile App,UPI
O30781,2025-02-05,C2264,P1008,Backpack 25L,General,2,42606,0.0,85212,38774,Salem,Tamil Nadu,Marketplace,Wallet
O30782,2023-02-22,C2387,P1011,Kitchen Mixer Grinder,General,1,28645,0.05,27212,7445,Madurai,Tamil Nadu,Mobile App,UPI
O30783,2024-03-15,C2250,P1003,Running Shoes,General,1,10746,0.0,10746,4651,Dindigul,Tamil Nadu,Marketplace,COD
O30784,2024-03-18,C2266,P1004,"Smartphone 6.5""",General,1,13735,0.05,13048,4654,Vellore,Tamil Nadu,Website,Debit Card
O30785,2024-08-24,C2212,P1028,Gaming Headset,General,1,21857,0.0,21857,8953,Tirunelveli,Tamil Nadu,Mobile App,Credit Card
O30786,2025-02-19,C2366,P1007,"Laptop 14""",General,1,34499,0.0,34499,10972,Chennai,Tamil Nadu,Mobile App,Wallet
O30787,2024-03-24,C2085,P1017,Mobile Cover,General,2,40581,0.0,81162,25040,Ramanathapuram,Tamil Nadu,Mobile App,Wallet
O30788,2024-06-02,C2052,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2990,Dindigul,Tamil Nadu,Mobile App,Debit Card
O30789,2023-02-09,C2327,P1022,Desk Lamp,General,1,42456,0.0,42456,18263,Salem,Tamil Nadu,Marketplace,COD
O30790,2025-10-19,C2348,P1016,Sunglasses UV,General,1,36778,0.0,36778,14101,Kanchipuram,Tamil Nadu,Marketplace,COD
O30791,2025-07-31,C2309,P1003,Running Shoes,General,2,10746,0.05,20417,9168,Tiruchirappalli,Tamil Nadu,Mobile App,Debit Card
O30792,2025-12-26,C2059,P1024,Mouse Wireless,General,1,22771,0.0,22771,6134,Madurai,Tamil Nadu,Website,COD
O30793,2025-02-11,C2053,P1004,"Smartphone 6.5""",General,2,13735,0.05,26096,7034,Tiruchirappalli,Tamil Nadu,Marketplace,COD
O30794,2025-09-05,C2443,P1025,Car Mobile Holder,General,1,18901,0.0,18901,5072,Chennai,Tamil Nadu,Marketplace,Wallet
O30795,2023-01-14,C2191,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,5131,Tiruchirappalli,Tamil Nadu,Marketplace,COD
O30796,2023-03-31,C2444,P1015,Wrist Watch,General,2,2573,0.0,5146,1798,Tirunelveli,Tamil Nadu,Mobile App,Credit Card
O30797,2023-11-22,C2094,P1026,Water Bottle Stainless,General,1,19302,0.05,18336,2758,Nagercoil,Tamil Nadu,Website,Wallet
O30798,2024-03-05,C2202,P1002,Women's Kurta,General,1,5580,0.0,5580,2410,Karur,Tamil Nadu,Mobile App,COD
O30799,2025-11-02,C2271,P1012,Air Fryer 3.5L,General,2,40718,0.0,81436,23578,Erode,Tamil Nadu,Marketplace,Wallet
O30800,2023-03-31,C2034,P1004,"Smartphone 6.5""",General,1,13735,0.15,11674,4514,Dindigul,Tamil Nadu,Marketplace,UPI
O30801,2025-10-19,C2394,P1015,Wrist Watch,General,1,2573,0.05,2444,909,Ramanathapuram,Tamil Nadu,Website,UPI
O30802,2025-09-03,C2287,P1002,Women's Kurta,General,2,5580,0.0,11160,3369,Tirunelveli,Tamil Nadu,Mobile App,Wallet
O30803,2023-11-18,C2071,P1023,Bluetooth Keyboard,General,2,2007,0.0,4014,1237,Coimbatore,Tamil Nadu,Marketplace,Wallet
O30804,2024-09-17,C2012,P1019,Home Heater,General,2,58187,0.0,116374,45898,Kanchipuram,Tamil Nadu,Mobile App,Credit Card
O30805,2023-07-13,C2092,P1015,Wrist Watch,General,1,2573,0.0,2573,956,Salem,Tamil Nadu,Website,Wallet
O30806,2025-10-05,C2234,P1016,Sunglasses UV,General,1,36778,0.0,36778,18420,Coimbatore,Tamil Nadu,Mobile App,UPI
O30807,2024-07-19,C2110,P1027,Yoga Mat,General,1,35779,0.0,35779,12752,Salem,Tamil Nadu,Marketplace,Debit Card
O30808,2025-05-14,C2092,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,10576,Salem,Tamil Nadu,Website,Wallet
O30809,2023-07-08,C2394,P1027,Yoga Mat,General,3,35779,0.1,96603,40070,Ramanathapuram,Tamil Nadu,Mobile App,Wallet
O30810,2024-10-23,C2266,P1028,Gaming Headset,General,2,21857,0.0,43714,14464,Vellore,Tamil Nadu,Mobile App,UPI
O30811,2024-03-11,C2411,P1001,Men's Cotton T-Shirt,General,1,16338,0.1,14704,2618,Chennai,Tamil Nadu,Mobile App,Debit Card
O30812,2023-02-22,C2006,P1014,Makeup Kit,General,1,44484,0.0,44484,11223,Kanchipuram,Tamil Nadu,Mobile App,Credit Card
O30813,2023-12-13,C2160,P1008,Backpack 25L,General,1,42606,0.0,42606,20247,Tirunelveli,Tamil Nadu,Marketplace,COD
O30814,2025-07-16,C2333,P1001,Men's Cotton T-Shirt,General,2,16338,0.0,32676,5873,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
O30815,2023-10-24,C2394,P1007,"Laptop 14""",General,1,34499,0.15,29324,11360,Ramanathapuram,Tamil Nadu,Website,Wallet
O30816,2024-11-12,C2432,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3531,Tiruchirappalli,Tamil Nadu,Marketplace,Wallet
O30817,2025-09-30,C2094,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,9900,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O30818,2024-08-16,C2037,P1009,Fitness Band,General,1,21672,0.0,21672,4111,Chennai,Tamil Nadu,Marketplace,Credit Card
O30819,2024-06-15,C2194,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,7745,Vellore,Tamil Nadu,Website,Debit Card
O30820,2023-09-02,C2057,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4222,Thoothukudi,Tamil Nadu,Marketplace,COD
O30821,2025-05-28,C2116,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2802,Tiruchirappalli,Tamil Nadu,Marketplace,Debit Card
O30822,2023-06-02,C2142,P1024,Mouse Wireless,General,1,22771,0.15,19355,5356,Vellore,Tamil Nadu,Mobile App,Wallet
O30823,2025-08-20,C2328,P1025,Car Mobile Holder,General,2,18901,0.0,37802,8191,Karur,Tamil Nadu,Mobile App,COD
O30824,2023-03-15,C2093,P1028,Gaming Headset,General,1,21857,0.0,21857,8901,Nagercoil,Tamil Nadu,Website,Credit Card
O30825,2025-11-24,C2074,P1015,Wrist Watch,General,2,2573,0.1,4631,1889,Karur,Tamil Nadu,Marketplace,Wallet
O30826,2023-06-14,C2485,P1024,Mouse Wireless,General,1,22771,0.0,22771,6568,Coimbatore,Tamil Nadu,Website,Wallet
O30827,2023-07-31,C2312,P1025,Car Mobile Holder,General,2,18901,0.0,37802,7761,Tirunelveli,Tamil Nadu,Website,Debit Card
O30828,2024-07-24,C2464,P1002,Women's Kurta,General,1,5580,0.0,5580,1906,Karur,Tamil Nadu,Marketplace,Credit Card
O30829,2025-06-15,C2259,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2489,Dindigul,Tamil Nadu,Marketplace,Wallet
O30830,2023-09-14,C2021,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,11172,Thoothukudi,Tamil Nadu,Mobile App,Credit Card
O30831,2025-08-20,C2010,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,10285,Tirunelveli,Tamil Nadu,Mobile App,Credit Card
O30832,2025-11-09,C2171,P1017,Mobile Cover,General,1,40581,0.0,40581,11477,Salem,Tamil Nadu,Marketplace,UPI
O30833,2025-02-13,C2075,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4745,Tirunelveli,Tamil Nadu,Mobile App,Debit Card
O30834,2024-01-06,C2229,P1014,Makeup Kit,General,1,44484,0.0,44484,12384,Chennai,Tamil Nadu,Website,UPI
O30835,2025-01-24,C2098,P1017,Mobile Cover,General,1,40581,0.0,40581,12496,Tirunelveli,Tamil Nadu,Website,UPI
O30836,2024-09-21,C2151,P1010,"LED Smart TV 43""",General,1,11741,0.1,10566,5009,Vellore,Tamil Nadu,Mobile App,UPI
O30837,2023-07-09,C2249,P1016,Sunglasses UV,General,1,36778,0.0,36778,16730,Madurai,Tamil Nadu,Website,Credit Card
O30838,2023-10-12,C2025,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,14092,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
